id,created_at,original_text,neg,neu,pos,compound,neg.1,neu.1,pos.1,compound.1,neg.2,neu.2,pos.2,compound.2,neg,neu,pos,compound
ID011161,2020-06-13,fired florida health department scientist tells interference,0.375,0.625,0.0,-0.5574,0.375,0.625,0.0,-0.5574,0.375,0.625,0.0,-0.5574,0.375,0.625,0.0,-0.5574
ID011162,2020-06-13,nevergivingupp medical personnel attended supposedly patient,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011163,2020-06-13,realdonaldtrump americans dying,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011164,2020-06-13,andrewbradleyus inlegalsvc ordeal bit,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011165,2020-06-13,doctors view deaths black people hands police public health issue express,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011166,2020-06-13,breaking florida set record high daily reported cases day row today 1920,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011167,2020-06-13,donated gofundme florida scientist fired refusing doctor florida data,0.474,0.526,0.0,-0.743,0.474,0.526,0.0,-0.743,0.474,0.526,0.0,-0.743,0.474,0.526,0.0,-0.743
ID011168,2020-06-13,aleeasif5 abdulfatahabro5 cmsindh sindhcmhouse muradalishahppp ppporg bbhuttozardari sindhhealthdpt azrapechuho,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011169,2020-06-13,struggling health impacts trump admin finalized,0.359,0.641,0.0,-0.4215,0.359,0.641,0.0,-0.4215,0.359,0.641,0.0,-0.4215,0.359,0.641,0.0,-0.4215
ID011170,2020-06-13,36 patients including 50000 patients pakistan,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011171,2020-06-13,irish aid native american relief cbsnlive,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767
ID011172,2020-06-13,updated list mumbaikars plz connect ward control room numbers reduce waiting period amp,0.0,0.902,0.098,0.0772,0.0,0.902,0.098,0.0772,0.0,0.902,0.098,0.0772,0.0,0.902,0.098,0.0772
ID011173,2020-06-13,dear ian bremmer ianbremmer read nice paper time congratulate,0.0,0.411,0.589,0.8225,0.0,0.411,0.589,0.8225,0.0,0.411,0.589,0.8225,0.0,0.411,0.589,0.8225
ID011174,2020-06-13,pandemic continues people sick canada health authorities imploring canadians donate blo,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106,0.248,0.752,0.0,-0.5106
ID011175,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011176,2020-06-13,uncle chancellor lifelong brooklynite survive creative ways mothers younge,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404
ID011177,2020-06-13,developments june 13 india,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011178,2020-06-13,incredibly sad news loss underscores devastating impact pandemic,0.672,0.328,0.0,-0.8822,0.672,0.328,0.0,-0.8822,0.672,0.328,0.0,-0.8822,0.672,0.328,0.0,-0.8822
ID011179,2020-06-13,pitch weve working continents partner es,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011180,2020-06-13,thailand situation update 13 june 2020 confirmed total 3134 cases 5 cases admitted 89,0.0,0.896,0.104,0.1027,0.0,0.896,0.104,0.1027,0.0,0.896,0.104,0.1027,0.0,0.896,0.104,0.1027
ID011181,2020-06-13,12 march 2020 recorded case number positive cases continued rise,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994
ID011182,2020-06-13,realdonaldtrump including texas set record high infections hospitalizations,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011183,2020-06-13,minister shri amitshah health minister drharshvardhan hold meeting ltgovdelhi cm delhi amp members sd,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011184,2020-06-13,remember health department geographic data scientist rebekah jones fired telling truth flor,0.226,0.629,0.145,-0.3182,0.226,0.629,0.145,-0.3182,0.226,0.629,0.145,-0.3182,0.226,0.629,0.145,-0.3182
ID011185,2020-06-13,inflammatory syndrome children disease,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011186,2020-06-13,stay homeorder created angry society riots uk tha,0.485,0.368,0.147,-0.6808,0.485,0.368,0.147,-0.6808,0.485,0.368,0.147,-0.6808,0.485,0.368,0.147,-0.6808
ID011187,2020-06-13,realdonaldtrump bring indescribable support difficulties coun,0.247,0.449,0.303,0.128,0.247,0.449,0.303,0.128,0.247,0.449,0.303,0.128,0.247,0.449,0.303,0.128
ID011188,2020-06-13,study examine impacts stigma pandemic dalfass dalhousieu dalglobalhealth,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011189,2020-06-13,beijings 3 cases 2 days caused sensation china time govt turned blind eye,0.213,0.787,0.0,-0.4019,0.213,0.787,0.0,-0.4019,0.213,0.787,0.0,-0.4019,0.213,0.787,0.0,-0.4019
ID011190,2020-06-13,major boost indian medicines treat happy tamil treatment finding thi,0.0,0.435,0.565,0.8442,0.0,0.435,0.565,0.8442,0.0,0.435,0.565,0.8442,0.0,0.435,0.565,0.8442
ID011191,2020-06-13,wrong pandemic goodbye painfully lonely government apply double stan,0.6,0.4,0.0,-0.8402,0.6,0.4,0.0,-0.8402,0.6,0.4,0.0,-0.8402,0.6,0.4,0.0,-0.8402
ID011192,2020-06-13,inclusionary zoning minimum affordable housing sydney hard gladysb,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027,0.167,0.833,0.0,-0.1027
ID011193,2020-06-13,message reaching hrd ministry kno,0.0,0.69,0.31,0.2023,0.0,0.69,0.31,0.2023,0.0,0.69,0.31,0.2023,0.0,0.69,0.31,0.2023
ID011194,2020-06-13,dickheads fighting london 19 shaped,0.385,0.615,0.0,-0.3612,0.385,0.615,0.0,-0.3612,0.385,0.615,0.0,-0.3612,0.385,0.615,0.0,-0.3612
ID011195,2020-06-13,list speakers virtual aspenideas fest released topics fiveday festival expected include,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939
ID011196,2020-06-13,president muhammadu buhari warned nigerians beware dangers coronavirus pandemic stressing,0.527,0.473,0.0,-0.7783,0.527,0.473,0.0,-0.7783,0.527,0.473,0.0,-0.7783,0.527,0.473,0.0,-0.7783
ID011197,2020-06-13,beat 24 hours family friends wishers prayers support,0.0,0.508,0.492,0.7003,0.0,0.508,0.492,0.7003,0.0,0.508,0.492,0.7003,0.0,0.508,0.492,0.7003
ID011198,2020-06-13,dear etihad etihadhelp confirm articles 30 june open international flights including india saudi,0.0,0.822,0.178,0.3818,0.0,0.822,0.178,0.3818,0.0,0.822,0.178,0.3818,0.0,0.822,0.178,0.3818
ID011199,2020-06-13,testing family members 19 positive patients,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574
ID011200,2020-06-13,dr eric zeemerings survey cities georgia prepared slightest hear epi,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263,0.0,0.826,0.174,0.2263
ID011201,2020-06-13,licensed child care provider struggled stay open qualify financia,0.19,0.556,0.254,0.2023,0.19,0.556,0.254,0.2023,0.19,0.556,0.254,0.2023,0.19,0.556,0.254,0.2023
ID011202,2020-06-13,cif statement 2020 fall sports return physical activitytraining,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011203,2020-06-13,doug ducey quick drop curfew protesting silent county,0.45,0.55,0.0,-0.5994,0.45,0.55,0.0,-0.5994,0.45,0.55,0.0,-0.5994,0.45,0.55,0.0,-0.5994
ID011204,2020-06-13,richardhorton1 dont understand wrote black lives matter set risk contracting sar,0.172,0.738,0.09,-0.25,0.172,0.738,0.09,-0.25,0.172,0.738,0.09,-0.25,0.172,0.738,0.09,-0.25
ID011205,2020-06-13,icgebnewdelhi director year phd students vacate rooms pandemic situation,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011206,2020-06-13,dietetic team tallaght university hospital whove managing nutritional pati,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011207,2020-06-13,people hard access normal health care services med,0.132,0.566,0.302,0.4215,0.132,0.566,0.302,0.4215,0.132,0.566,0.302,0.4215,0.132,0.566,0.302,0.4215
ID011208,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011209,2020-06-13,99 icu beds 94 ventilators cases spike mumbai,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011210,2020-06-13,group york city responders suing city allegedly retaliating spoke news media,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732,0.174,0.826,0.0,-0.2732
ID011211,2020-06-13,ive moved indy sceptic column firmly indy curious shambles continues amp sleepwalk,0.14,0.699,0.161,0.0772,0.14,0.699,0.161,0.0772,0.14,0.699,0.161,0.0772,0.14,0.699,0.161,0.0772
ID011212,2020-06-13,canadian expert confident vaccine months years,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939,0.0,0.61,0.39,0.4939
ID011213,2020-06-13,huge studies retracted scientists sound alarms,0.25,0.476,0.274,0.0516,0.25,0.476,0.274,0.0516,0.25,0.476,0.274,0.0516,0.25,0.476,0.274,0.0516
ID011214,2020-06-13,shut markets including largest xinfadi wholesale food market locked 11 residential,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011215,2020-06-13,fathers doctor passed terrible news soul rest peace,0.246,0.476,0.278,0.1027,0.246,0.476,0.278,0.1027,0.246,0.476,0.278,0.1027,0.246,0.476,0.278,0.1027
ID011216,2020-06-13,true turkey 19 medicine alikeskintr,0.0,0.588,0.412,0.4215,0.0,0.588,0.412,0.4215,0.0,0.588,0.412,0.4215,0.0,0.588,0.412,0.4215
ID011217,2020-06-13,tn reports 30 deaths highest single day 1989 fresh cases pushing toll 397 infection tally 42687 govt,0.0,0.874,0.126,0.3182,0.0,0.874,0.126,0.3182,0.0,0.874,0.126,0.3182,0.0,0.874,0.126,0.3182
ID011218,2020-06-13,quarter young millennials vegan diet appealing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011219,2020-06-13,wave looms largeand protests commondreams,0.538,0.462,0.0,-0.3612,0.538,0.462,0.0,-0.3612,0.538,0.462,0.0,-0.3612,0.538,0.462,0.0,-0.3612
ID011220,2020-06-13,corona action pakistan tested facility provide free government support people pos,0.0,0.6,0.4,0.7184,0.0,0.6,0.4,0.7184,0.0,0.6,0.4,0.7184,0.0,0.6,0.4,0.7184
ID011221,2020-06-13,reviewed situation nation high level meeting reviewed roadmap st,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011222,2020-06-13,deputy minister justice correctional services nkosi phathekile holomisa tested positive alexmitchl,0.0,0.562,0.438,0.7906,0.0,0.562,0.438,0.7906,0.0,0.562,0.438,0.7906,0.0,0.562,0.438,0.7906
ID011223,2020-06-13,community transmission parts india icmr survey reflective current reality experts,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011224,2020-06-13,pandemic didnt childrens start thinking mouth private party body,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019
ID011225,2020-06-13,manager morongo casino resort amp spa southern california tested positive coronavirus resort frid,0.0,0.769,0.231,0.5574,0.0,0.769,0.231,0.5574,0.0,0.769,0.231,0.5574,0.0,0.769,0.231,0.5574
ID011226,2020-06-13,good news healthcare study 100 face mask crush wave,0.139,0.609,0.252,0.3182,0.139,0.609,0.252,0.3182,0.139,0.609,0.252,0.3182,0.139,0.609,0.252,0.3182
ID011227,2020-06-13,highly unsafe students exams scenario 19 drrpnishank pmoindia,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011228,2020-06-13,indias bureaucrats fighting red tape issueing 4000 rules long,0.238,0.762,0.0,-0.3612,0.238,0.762,0.0,-0.3612,0.238,0.762,0.0,-0.3612,0.238,0.762,0.0,-0.3612
ID011229,2020-06-13,nyt graduating cadets west point lived quarantine weeks confined dorm,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011230,2020-06-13,huge congratulations highest day cases la county pandemic began,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351,0.0,0.53,0.47,0.7351
ID011231,2020-06-13,dehradun woman loses newborns dies 4 hospitals refuse treatment fears sudha saini 24 devel,0.422,0.578,0.0,-0.743,0.422,0.578,0.0,-0.743,0.422,0.578,0.0,-0.743,0.422,0.578,0.0,-0.743
ID011232,2020-06-13,hrdministry engr student juet guna mp govt told increament fees,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011233,2020-06-13,british public handled pandemic british,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011234,2020-06-13,researchers wearing face masks dramatically reduces transmission rates prevent wave,0.0,0.891,0.109,0.0258,0.0,0.891,0.109,0.0258,0.0,0.891,0.109,0.0258,0.0,0.891,0.109,0.0258
ID011235,2020-06-13,saturday pt2 downloaders 2 saturday day stream live tune rock,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011236,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011237,2020-06-13,yogeshbalhara6 agamjot2001 paragbhandari1 job loses 3 saal ho rhe hai india bottomed,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182
ID011238,2020-06-13,outbreak set 1st recession subsaharan africa region 25 years growth forecas,0.194,0.625,0.181,-0.0516,0.194,0.625,0.181,-0.0516,0.194,0.625,0.181,-0.0516,0.194,0.625,0.181,-0.0516
ID011239,2020-06-13,bomberbinz ikebukuroice acasso jojojoheeley nigelfarage apologies,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011240,2020-06-13,boris johnson scrapped cabinet ministers pandemic team months coronavirus hit britain abolished,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011241,2020-06-13,6 cases registered visakhapatnam total reaches 258,0.0,0.806,0.194,0.0516,0.0,0.806,0.194,0.0516,0.0,0.806,0.194,0.0516,0.0,0.806,0.194,0.0516
ID011242,2020-06-13,chrislhayes lots shouting gonna 19 shower,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011243,2020-06-13,coronavirus beijing shuts food market wartime emergency mode spike cases,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818
ID011244,2020-06-13,moment sign petition black panther jalil muntaqims release serving 49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011245,2020-06-13,key global macro trends 1 growing uschina tensions 2 backlash globalization 3 euro zone ec,0.188,0.694,0.118,-0.25,0.188,0.694,0.118,-0.25,0.188,0.694,0.118,-0.25,0.188,0.694,0.118,-0.25
ID011246,2020-06-13,uganda fighting lines floods locust good jobs china,0.219,0.526,0.254,0.1027,0.219,0.526,0.254,0.1027,0.219,0.526,0.254,0.1027,0.219,0.526,0.254,0.1027
ID011247,2020-06-13,latest people ppe unveiling everyday heroes mshospital includi,0.0,0.68,0.32,0.5106,0.0,0.68,0.32,0.5106,0.0,0.68,0.32,0.5106,0.0,0.68,0.32,0.5106
ID011248,2020-06-13,kenya death toll rises 100 people succumb virus health cas rashid aman,0.262,0.738,0.0,-0.5994,0.262,0.738,0.0,-0.5994,0.262,0.738,0.0,-0.5994,0.262,0.738,0.0,-0.5994
ID011249,2020-06-13,goats place tested positive,0.0,0.455,0.545,0.5574,0.0,0.455,0.545,0.5574,0.0,0.455,0.545,0.5574,0.0,0.455,0.545,0.5574
ID011250,2020-06-13,blue flu lot harmful longterm health wellbeing nation,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818
ID011251,2020-06-13,patient cleaned hospital room unexpected bond saved life,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215
ID011252,2020-06-13,pandemic anxiety adapting situation,0.362,0.638,0.0,-0.1779,0.362,0.638,0.0,-0.1779,0.362,0.638,0.0,-0.1779,0.362,0.638,0.0,-0.1779
ID011253,2020-06-13,concerned human rights groups fine data sydney morning herald,0.0,0.816,0.184,0.2023,0.0,0.816,0.184,0.2023,0.0,0.816,0.184,0.2023,0.0,0.816,0.184,0.2023
ID011254,2020-06-13,save turtles helping save ocean live beaches land,0.0,0.368,0.632,0.8225,0.0,0.368,0.632,0.8225,0.0,0.368,0.632,0.8225,0.0,0.368,0.632,0.8225
ID011255,2020-06-13,turkey announces 1195 cases positive wave wave ne,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574,0.0,0.66,0.34,0.5574
ID011256,2020-06-13,frustrated wrote az dept health governors office phone asap,0.298,0.702,0.0,-0.5267,0.298,0.702,0.0,-0.5267,0.298,0.702,0.0,-0.5267,0.298,0.702,0.0,-0.5267
ID011257,2020-06-13,starting point news article ibuprofen published bmj 17th,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011258,2020-06-13,somalias extremist group alshabaab sets treatment centre roundtheclock hotline interesting shabaa,0.0,0.787,0.213,0.4019,0.0,0.787,0.213,0.4019,0.0,0.787,0.213,0.4019,0.0,0.787,0.213,0.4019
ID011259,2020-06-13,nankalim acerwc eddieaddai unicefauoffice bornsaleema vanyaradzayi critical light period whe,0.204,0.796,0.0,-0.3182,0.204,0.796,0.0,-0.3182,0.204,0.796,0.0,-0.3182,0.204,0.796,0.0,-0.3182
ID011260,2020-06-13,guidelines bodies victims infectious rush humiliate disrespect,0.683,0.317,0.0,-0.8225,0.683,0.317,0.0,-0.8225,0.683,0.317,0.0,-0.8225,0.683,0.317,0.0,-0.8225
ID011261,2020-06-13,269 nigerians return india,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011262,2020-06-13,cocks department removed 69 recommendations protecting bame community outrage,0.292,0.708,0.0,-0.5106,0.292,0.708,0.0,-0.5106,0.292,0.708,0.0,-0.5106,0.292,0.708,0.0,-0.5106
ID011263,2020-06-13,great effort islingtons residents coming control virus london,0.0,0.631,0.369,0.6249,0.0,0.631,0.369,0.6249,0.0,0.631,0.369,0.6249,0.0,0.631,0.369,0.6249
ID011264,2020-06-13,officers stationed key locations ensure safe restrictions pl,0.0,0.522,0.478,0.6705,0.0,0.522,0.478,0.6705,0.0,0.522,0.478,0.6705,0.0,0.522,0.478,0.6705
ID011265,2020-06-13,naija reports brazil overtakes uk death toll worlds highest,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994
ID011266,2020-06-13,moderna burnishes phiiiready vaccine promising mouse data dose,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019
ID011267,2020-06-13,petition filed supreme court advocate sarthak chaturvedi advocate record namit sax,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574,0.0,0.735,0.265,0.5574
ID011268,2020-06-13,iica launches virtual forums engage rural youth americas postcovid19 agricultural rebuilding efforts,0.0,0.821,0.179,0.34,0.0,0.821,0.179,0.34,0.0,0.821,0.179,0.34,0.0,0.821,0.179,0.34
ID011269,2020-06-13,doesnt govt strict rate policy rule deal pandemic situation money mak,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011270,2020-06-13,morrismonye lolafter eating 19 money disappear bomb nigerialo,0.459,0.541,0.0,-0.6249,0.459,0.541,0.0,-0.6249,0.459,0.541,0.0,-0.6249,0.459,0.541,0.0,-0.6249
ID011271,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011272,2020-06-13,man worked hard humanity start pandemic written,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027,0.189,0.811,0.0,-0.1027
ID011273,2020-06-13,psa people riot destroy property,0.703,0.297,0.0,-0.7964,0.703,0.297,0.0,-0.7964,0.703,0.297,0.0,-0.7964,0.703,0.297,0.0,-0.7964
ID011274,2020-06-13,lol secret weapon uncle ade corona virus lot,0.2,0.545,0.255,0.1531,0.2,0.545,0.255,0.1531,0.2,0.545,0.255,0.1531,0.2,0.545,0.255,0.1531
ID011275,2020-06-13,beijing district wartime emergency mode spike local cases,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818
ID011276,2020-06-13,indias agricultural supply chains manifestly exposed onions ruled 5060kg 2019 crashed,0.115,0.885,0.0,-0.0772,0.115,0.885,0.0,-0.0772,0.115,0.885,0.0,-0.0772,0.115,0.885,0.0,-0.0772
ID011277,2020-06-13,case didnt yemen fighting major humanitarian crisis epidemic chlorea pandemic,0.289,0.563,0.148,-0.457,0.289,0.563,0.148,-0.457,0.289,0.563,0.148,-0.457,0.289,0.563,0.148,-0.457
ID011278,2020-06-13,appealing mbuhari profosinbajo cenbank nirsalmfb increase 19 support n50bn n100bn,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124
ID011279,2020-06-13,episode groundguru podcast partnership hudl episode manutd academy manager,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011280,2020-06-13,myth ill fact people critically ill sympto,0.528,0.472,0.0,-0.6808,0.528,0.472,0.0,-0.6808,0.528,0.472,0.0,-0.6808,0.528,0.472,0.0,-0.6808
ID011281,2020-06-13,kwara records deaths cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011282,2020-06-13,listening tested positive 19 indian,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574,0.0,0.526,0.474,0.5574
ID011283,2020-06-13,breaking trump tulsa rally cancelled nonexistent ticket sales 36 rise cases,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25,0.167,0.833,0.0,-0.25
ID011284,2020-06-13,viral shedding transmission,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011285,2020-06-13,realdonaldtrump donald trump knew dangers january pushing social distancing,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939
ID011286,2020-06-13,breaking policeng arrested sharing ipob reliefrice poor aba shame,0.544,0.292,0.164,-0.7579,0.544,0.292,0.164,-0.7579,0.544,0.292,0.164,-0.7579,0.544,0.292,0.164,-0.7579
ID011287,2020-06-13,103 cases ballari connected jindals steel plant 10000 workers quarantine 420,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011288,2020-06-13,antibodies perks working nhs,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011289,2020-06-13,concerns drove arab countries lockdown spring afford,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011290,2020-06-13,lala tested positive ppl happy watching breaks,0.0,0.407,0.593,0.8074,0.0,0.407,0.593,0.8074,0.0,0.407,0.593,0.8074,0.0,0.407,0.593,0.8074
ID011291,2020-06-13,document trumps campaign sign case contract trump rally,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID011292,2020-06-13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID011293,2020-06-13,mcspocky trump knew months real lied american people telling,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818,0.245,0.755,0.0,-0.3818
ID011294,2020-06-13,reports popular childrens restaurant chuck cheeses 1 billion debt avoid bankruptc,0.324,0.483,0.193,-0.2263,0.324,0.483,0.193,-0.2263,0.324,0.483,0.193,-0.2263,0.324,0.483,0.193,-0.2263
